# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20250825172417
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/4903479/profiles/R4903479_071.nc,20241008041310,2.649,-37.784,A,854,AO,20250818183019
aoml/4903479/profiles/R4903479_072.nc,20241018123216,1.924,-37.069,A,854,AO,20250818183020
aoml/4903479/profiles/R4903479_073.nc,20241028204952,1.757,-36.371,A,854,AO,20250818183021
aoml/4903479/profiles/R4903479_074.nc,20241108050217,1.940,-36.339,A,854,AO,20250818183022
aoml/4903479/profiles/R4903479_075.nc,20241118130032,2.324,-35.546,A,854,AO,20250818183023
aoml/4903479/profiles/R4903479_076.nc,20241128210941,2.273,-34.563,A,854,AO,20250818183024
aoml/4903479/profiles/R4903479_077.nc,20241209052138,1.795,-34.073,A,854,AO,20250818183025
aoml/4903479/profiles/R4903479_078.nc,20241219132547,2.043,-33.683,A,854,AO,20250818183026
aoml/4903479/profiles/R4903479_079.nc,20241229211915,2.835,-32.283,A,854,AO,20250818183027
aoml/4903479/profiles/R4903479_080.nc,20250109052254,1.662,-30.908,A,854,AO,20250818183028
aoml/4903479/profiles/R4903479_081.nc,20250119134529,1.587,-29.648,A,854,AO,20250818183030
aoml/4903479/profiles/R4903479_082.nc,20250129215327,1.652,-28.779,A,854,AO,20250818183031
aoml/4903479/profiles/R4903479_083.nc,20250209061201,1.284,-27.678,A,854,AO,20250818183032
aoml/4903479/profiles/R4903479_084.nc,20250219142639,1.451,-27.280,A,854,AO,20250818183033
aoml/4903479/profiles/R4903479_085.nc,20250301223024,1.086,-26.286,A,854,AO,20250818183034
aoml/4903479/profiles/R4903479_086.nc,20250312062828,1.238,-25.468,A,854,AO,20250818183035
aoml/4903479/profiles/R4903479_087.nc,20250322142835,1.639,-24.913,A,854,AO,20250818183036
aoml/4903479/profiles/R4903479_088.nc,20250401223638,1.440,-24.588,A,854,AO,20250818183037
aoml/4903479/profiles/R4903479_089.nc,20250412065224,1.267,-24.659,A,854,AO,20250818183039
aoml/4903479/profiles/R4903479_090.nc,20250422144541,0.919,-25.093,A,854,AO,20250818183040
aoml/4903479/profiles/R4903479_091.nc,20250502223547,0.787,-25.203,A,854,AO,20250818183041
aoml/4903479/profiles/R4903479_092.nc,20250513070400,0.651,-25.471,A,854,AO,20250818183042
aoml/4903479/profiles/R4903479_093.nc,20250523150551,1.157,-25.457,A,854,AO,20250818183043
aoml/4903479/profiles/R4903479_094.nc,20250602231446,0.815,-25.741,A,854,AO,20250818183044
aoml/4903479/profiles/R4903479_095.nc,20250613071932,0.391,-26.585,A,854,AO,20250818183045
aoml/4903479/profiles/R4903479_096.nc,20250623151330,0.572,-27.274,A,854,AO,20250818183046
aoml/4903479/profiles/R4903479_097.nc,20250703231656,0.673,-27.891,A,854,AO,20250818183047
aoml/4903479/profiles/R4903479_098.nc,20250714071858,0.418,-28.398,A,854,AO,20250818183048
aoml/4903479/profiles/R4903479_099.nc,20250724150749,0.847,-29.000,A,854,AO,20250818183049
aoml/4903479/profiles/R4903479_100.nc,20250803231706,0.808,-29.519,A,854,AO,20250818183051
aoml/4903479/profiles/R4903479_101.nc,20250814070929,0.530,-30.715,A,854,AO,20250824170155
aoml/4903479/profiles/R4903479_102.nc,20250824151337,0.464,-31.653,A,854,AO,20250824170156
aoml/4903480/profiles/R4903480_077.nc,20241208231630,-1.258,-12.571,A,854,AO,20250818183053
aoml/4903480/profiles/R4903480_078.nc,20241219062719,-1.473,-11.775,A,854,AO,20250818183054
aoml/4903480/profiles/R4903480_079.nc,20241229133443,-1.357,-11.333,A,854,AO,20250818183055
aoml/4903480/profiles/R4903480_080.nc,20250108202814,-0.793,-11.066,A,854,AO,20250818183056
aoml/4903480/profiles/R4903480_081.nc,20250119034121,-0.550,-10.889,A,854,AO,20250818183057
aoml/4903480/profiles/R4903480_082.nc,20250129104919,-0.502,-10.742,A,854,AO,20250818183058
aoml/4903480/profiles/R4903480_083.nc,20250208180227,-0.602,-10.222,A,854,AO,20250818183059
aoml/4903480/profiles/R4903480_084.nc,20250219011821,-0.165,-10.059,A,854,AO,20250818183100
aoml/4903480/profiles/R4903480_085.nc,20250301082129,-0.253,-9.969,A,854,AO,20250818183102
aoml/4903480/profiles/R4903480_086.nc,20250311152654,-0.056,-9.802,A,854,AO,20250818183103
aoml/4903480/profiles/R4903480_087.nc,20250321222400,0.502,-9.717,A,854,AO,20250818183104
aoml/4903480/profiles/R4903480_088.nc,20250401052546,0.323,-9.180,A,854,AO,20250818183105
aoml/4903480/profiles/R4903480_089.nc,20250411123440,-0.113,-8.475,A,854,AO,20250818183106
aoml/4903480/profiles/R4903480_090.nc,20250421193658,-0.170,-7.502,A,854,AO,20250818183108
aoml/4903480/profiles/R4903480_091.nc,20250502025210,-0.251,-6.190,A,854,AO,20250818183109
aoml/4903480/profiles/R4903480_092.nc,20250512095645,-0.350,-4.982,A,854,AO,20250818183110
aoml/4903480/profiles/R4903480_093.nc,20250522170128,-0.101,-4.288,A,854,AO,20250818183111
aoml/4903480/profiles/R4903480_094.nc,20250602000924,0.053,-4.140,A,854,AO,20250818183113
aoml/4903480/profiles/R4903480_095.nc,20250612072155,-0.006,-4.376,A,854,AO,20250818183114
aoml/4903480/profiles/R4903480_096.nc,20250622143346,-0.105,-4.508,A,854,AO,20250818183115
aoml/4903480/profiles/R4903480_097.nc,20250702214209,-0.427,-4.492,A,854,AO,20250818183116
aoml/4903480/profiles/R4903480_098.nc,20250713044118,-0.221,-4.106,A,854,AO,20250818183118
aoml/4903480/profiles/R4903480_099.nc,20250723114052,-0.152,-3.584,A,854,AO,20250818183120
aoml/4903480/profiles/R4903480_100.nc,20250802185355,0.068,-3.107,A,854,AO,20250818183122
aoml/4903480/profiles/R4903480_101.nc,20250813020219,-0.236,-3.054,A,854,AO,20250823100121
aoml/4903480/profiles/R4903480_102.nc,20250823091628,-0.236,-3.319,A,854,AO,20250823100122
aoml/4903483/profiles/R4903483_073.nc,20250217054350,-26.951,-87.469,P,854,AO,20250818191211
aoml/4903483/profiles/R4903483_074.nc,20250227122559,-26.948,-87.719,P,854,AO,20250818191213
aoml/4903483/profiles/R4903483_075.nc,20250309184711,-26.981,-87.908,P,854,AO,20250818191214
aoml/4903483/profiles/R4903483_076.nc,20250320012404,-27.082,-88.130,P,854,AO,20250818191215
aoml/4903483/profiles/R4903483_077.nc,20250330080247,-27.178,-88.288,P,854,AO,20250818191216
aoml/4903483/profiles/R4903483_078.nc,20250409143813,-27.322,-88.287,P,854,AO,20250818191217
aoml/4903483/profiles/R4903483_080.nc,20250430033608,-27.343,-87.673,P,854,AO,20250818191218
aoml/4903483/profiles/R4903483_081.nc,20250510100421,-27.144,-87.412,P,854,AO,20250818191219
aoml/4903483/profiles/R4903483_083.nc,20250530225704,-26.909,-87.298,P,854,AO,20250818191220
aoml/4903483/profiles/R4903483_085.nc,20250620114758,-26.999,-87.333,P,854,AO,20250818191221
aoml/4903483/profiles/R4903483_086.nc,20250630182422,-27.162,-87.350,P,854,AO,20250818191222
aoml/4903483/profiles/R4903483_087.nc,20250711005740,-27.344,-87.293,P,854,AO,20250818191223
aoml/4903483/profiles/R4903483_088.nc,20250721073028,-27.548,-87.194,P,854,AO,20250818191224
aoml/4903483/profiles/R4903483_089.nc,20250731140409,-27.437,-86.819,P,854,AO,20250818191226
aoml/4903483/profiles/R4903483_090.nc,20250810204509,-27.224,-86.576,P,854,AO,20250821040423
aoml/4903483/profiles/R4903483_091.nc,20250821031536,-26.901,-86.427,P,854,AO,20250821040424
aoml/4903484/profiles/R4903484_074.nc,20250223092436,-24.034,-83.284,P,854,AO,20250818191307
aoml/4903484/profiles/R4903484_075.nc,20250305154207,-24.165,-82.795,P,854,AO,20250818191308
aoml/4903484/profiles/R4903484_077.nc,20250326042632,-23.988,-82.227,P,854,AO,20250818191310
aoml/4903484/profiles/R4903484_078.nc,20250405104619,-23.757,-81.700,P,854,AO,20250818191311
aoml/4903484/profiles/R4903484_080.nc,20250425230925,-23.737,-81.227,P,854,AO,20250818191312
aoml/4903484/profiles/R4903484_081.nc,20250506053159,-23.922,-80.763,P,854,AO,20250818191313
aoml/4903484/profiles/R4903484_083.nc,20250526180804,-23.988,-80.366,P,854,AO,20250818191314
aoml/4903484/profiles/R4903484_085.nc,20250616063635,-23.730,-79.933,P,854,AO,20250818191315
aoml/4903484/profiles/R4903484_086.nc,20250626125744,-23.417,-79.985,P,854,AO,20250818191316
aoml/4903484/profiles/R4903484_087.nc,20250706191235,-23.195,-80.150,P,854,AO,20250818191317
aoml/4903484/profiles/R4903484_088.nc,20250717013203,-23.030,-80.261,P,854,AO,20250818191318
aoml/4903484/profiles/R4903484_091.nc,20250816202641,-22.341,-80.693,P,854,AO,20250818191319
aoml/4903487/profiles/R4903487_089.nc,20250824114747,27.080,-22.334,A,869,AO,20250824140253
aoml/4903488/profiles/R4903488_085.nc,20250820115356,56.112,-28.436,A,869,AO,20250820170251
aoml/4903490/profiles/R4903490_115.nc,20250820192127,48.000,167.408,P,863,AO,20250820223250
aoml/4903493/profiles/R4903493_116.nc,20250822203240,49.471,-161.244,P,863,AO,20250822223207
aoml/4903494/profiles/R4903494_117.nc,20250822004403,57.056,-146.222,P,863,AO,20250822020133
aoml/4903496/profiles/R4903496_116.nc,20250822014628,53.789,172.594,P,863,AO,20250822030118
aoml/4903500/profiles/R4903500_108.nc,20250819075532,36.358,-125.700,P,863,AO,20250819090201
aoml/4903504/profiles/R4903504_089.nc,20250820061116,9.588,-91.860,P,863,AO,20250820070215
aoml/4903506/profiles/R4903506_079.nc,20250822230903,56.783,172.660,P,869,AO,20250823000221
aoml/4903507/profiles/R4903507_080.nc,20250819090254,24.732,-162.912,P,869,AO,20250819100141
aoml/4903510/profiles/R4903510_084.nc,20250824195155,40.269,-151.312,P,854,AO,20250824223220
aoml/4903512/profiles/R4903512_078.nc,20250825121850,56.176,172.933,P,854,AO,20250825140340
aoml/4903513/profiles/R4903513_064.nc,20250819133036,0.968,-94.209,P,854,AO,20250819180101
aoml/4903514/profiles/R4903514_066.nc,20250824105914,-21.447,-73.698,P,854,AO,20250824120150
aoml/4903518/profiles/R4903518_028.nc,20250822020920,10.299,-117.344,P,869,AO,20250822030122
aoml/4903519/profiles/R4903519_028.nc,20250823124817,3.603,-112.474,P,869,AO,20250823140158
aoml/4903533/profiles/R4903533_086.nc,20250824102303,41.267,-28.863,A,869,AO,20250824140254
aoml/4903534/profiles/R4903534_091.nc,20250811011452,3.161,-47.568,A,854,AO,20250821120124
aoml/4903534/profiles/R4903534_092.nc,20250821110336,2.365,-47.232,A,854,AO,20250821120125
aoml/4903535/profiles/R4903535_089.nc,20250814133616,12.599,-29.053,A,854,AO,20250824223226
aoml/4903535/profiles/R4903535_090.nc,20250824195215,12.362,-28.817,A,854,AO,20250824223227
aoml/4903537/profiles/R4903537_088.nc,20250811071443,23.953,-21.397,A,854,AO,20250821170258
aoml/4903537/profiles/R4903537_089.nc,20250821133138,23.642,-21.234,A,854,AO,20250821170259
aoml/4903538/profiles/R4903538_090.nc,20250811101608,-6.827,-27.243,A,854,AO,20250821190156
aoml/4903538/profiles/R4903538_091.nc,20250821163142,-6.876,-27.427,A,854,AO,20250821190157
aoml/4903541/profiles/R4903541_088.nc,20250814194710,27.212,-20.193,A,854,AO,20250825030157
aoml/4903541/profiles/R4903541_089.nc,20250825021251,27.270,-20.433,A,854,AO,20250825030158
aoml/4903543/profiles/R4903543_159.nc,20250814004656,24.302,-92.178,A,854,AO,20250819030149
aoml/4903543/profiles/R4903543_160.nc,20250819013844,24.245,-92.229,A,854,AO,20250824030150
aoml/4903543/profiles/R4903543_161.nc,20250824021922,24.177,-92.362,A,854,AO,20250824030152
aoml/4903544/profiles/R4903544_160.nc,20250818174517,25.644,-87.713,A,854,AO,20250823190123
aoml/4903544/profiles/R4903544_161.nc,20250823181549,25.105,-87.604,A,854,AO,20250823190124
aoml/4903545/profiles/R4903545_160.nc,20250816111521,27.443,-86.973,A,854,AO,20250821140322
aoml/4903545/profiles/R4903545_161.nc,20250821120212,27.315,-86.568,A,854,AO,20250821140324
aoml/4903546/profiles/R4903546_160.nc,20250818032410,20.601,-92.843,A,854,AO,20250823050134
aoml/4903546/profiles/R4903546_161.nc,20250823040350,20.563,-92.821,A,854,AO,20250823050135
aoml/4903547/profiles/R4903547_160.nc,20250817200850,26.159,-89.718,A,854,AO,20250822223213
aoml/4903547/profiles/R4903547_161.nc,20250822204709,26.136,-90.003,A,854,AO,20250822223214
aoml/4903548/profiles/R4903548_160.nc,20250817125031,25.630,-91.978,A,854,AO,20250822170230
aoml/4903548/profiles/R4903548_161.nc,20250822133509,25.694,-91.983,A,854,AO,20250822170232
aoml/4903549/profiles/R4903549_159.nc,20250815145748,28.085,-87.944,A,854,AO,20250820223257
aoml/4903549/profiles/R4903549_160.nc,20250820183509,28.022,-88.292,A,854,AO,20250820223259
aoml/4903550/profiles/R4903550_160.nc,20250817012208,24.183,-85.935,A,854,AO,20250822030119
aoml/4903550/profiles/R4903550_161.nc,20250822020631,24.014,-85.299,A,854,AO,20250824153251
aoml/4903550/profiles/R4903550_162.nc,20250824145111,24.244,-84.880,A,854,AO,20250824153252
aoml/4903551/profiles/R4903551_160.nc,20250817185709,22.442,-96.963,A,854,AO,20250822223216
aoml/4903551/profiles/R4903551_161.nc,20250822200409,22.357,-96.964,A,854,AO,20250822223218
aoml/4903552/profiles/R4903552_160.nc,20250816155241,25.937,-86.001,A,854,AO,20250821223237
aoml/4903552/profiles/R4903552_161.nc,20250821164706,26.182,-87.026,A,854,AO,20250821223238
aoml/4903553/profiles/R4903553_160.nc,20250816092011,23.819,-82.510,A,854,AO,20250821100138
aoml/4903553/profiles/R4903553_161.nc,20250821092303,23.823,-82.454,A,854,AO,20250821100139
aoml/4903554/profiles/R4903554_166.nc,20250815150945,26.724,-85.926,A,854,AO,20250820190209
aoml/4903554/profiles/R4903554_167.nc,20250820163216,26.395,-85.688,A,854,AO,20250820190211
aoml/4903555/profiles/R4903555_159.nc,20250816211807,27.290,-86.238,A,854,AO,20250822000137
aoml/4903555/profiles/R4903555_160.nc,20250821224552,27.245,-86.142,A,854,AO,20250822000139
aoml/4903556/profiles/R4903556_160.nc,20250816210055,28.171,-88.292,A,854,AO,20250822000140
aoml/4903556/profiles/R4903556_161.nc,20250821223202,28.151,-88.459,A,854,AO,20250822000142
aoml/4903557/profiles/R4903557_160.nc,20250816075439,23.978,-95.935,A,854,AO,20250821100140
aoml/4903557/profiles/R4903557_161.nc,20250821083422,23.940,-95.958,A,854,AO,20250821100142
aoml/4903559/profiles/R4903559_098.nc,20250811090242,18.791,-82.583,A,854,AO,20250821170300
aoml/4903559/profiles/R4903559_099.nc,20250821153841,18.588,-82.444,A,854,AO,20250821170301
aoml/4903562/profiles/R4903562_098.nc,20250812005900,20.454,-85.760,A,854,AO,20250822090159
aoml/4903562/profiles/R4903562_099.nc,20250822074052,20.588,-85.831,A,854,AO,20250822090200
aoml/4903563/profiles/R4903563_100.nc,20250812082254,18.572,-80.247,A,854,AO,20250822170233
aoml/4903563/profiles/R4903563_101.nc,20250822150548,18.605,-79.944,A,854,AO,20250822170234
aoml/4903569/profiles/R4903569_031.nc,20250818124548,15.769,-46.183,A,875,AO,20250822190138
aoml/4903569/profiles/R4903569_032.nc,20250822164830,15.638,-46.169,A,875,AO,20250822190138
aoml/4903571/profiles/R4903571_054.nc,20250824200430,20.165,-28.835,A,869,AO,20250824223228
aoml/4903573/profiles/R4903573_066.nc,20250824161630,37.552,-161.298,P,846,AO,20250824190126
aoml/4903574/profiles/R4903574_065.nc,20250809114305,30.896,-169.654,P,846,AO,20250819190235
aoml/4903574/profiles/R4903574_066.nc,20250819174311,30.826,-169.801,P,846,AO,20250819223258
aoml/4903575/profiles/R4903575_066.nc,20250818210201,29.400,-169.734,P,846,AO,20250818224512
aoml/4903576/profiles/R4903576_066.nc,20250822065505,38.972,-173.338,P,846,AO,20250822090200
aoml/4903577/profiles/R4903577_066.nc,20250823014444,33.123,-174.369,P,846,AO,20250823040131
aoml/4903578/profiles/R4903578_064.nc,20250808202929,38.775,-154.247,P,846,AO,20250819070225
aoml/4903578/profiles/R4903578_065.nc,20250819022927,38.637,-154.363,P,846,AO,20250819070225
aoml/4903582/profiles/R4903582_064.nc,20250812063846,36.229,-140.061,P,846,AO,20250822170240
aoml/4903582/profiles/R4903582_065.nc,20250822131823,36.164,-139.999,P,846,AO,20250822170241
aoml/4903583/profiles/R4903583_065.nc,20250818191600,40.474,-141.480,P,846,AO,20250818224513
aoml/4903584/profiles/R4903584_077.nc,20250809034017,41.226,-153.129,P,846,AO,20250819120139
aoml/4903584/profiles/R4903584_078.nc,20250819102341,41.167,-153.213,P,846,AO,20250819120140
aoml/4903585/profiles/R4903585_078.nc,20250819023234,34.597,-162.246,P,846,AO,20250819040137
aoml/4903587/profiles/R4903587_159.nc,20250819055618,32.701,-159.209,P,846,AO,20250819090202
aoml/4903587/profiles/R4903587_160.nc,20250824110541,32.753,-159.112,P,846,AO,20250824140258
aoml/4903588/profiles/R4903588_065.nc,20250821014908,38.818,-132.617,P,846,AO,20250821040426
aoml/4903589/profiles/R4903589_065.nc,20250821075821,41.523,-130.118,P,846,AO,20250821110136
aoml/4903590/profiles/R4903590_156.nc,20250822214802,52.482,-148.044,P,846,AO,20250823020152
aoml/4903591/profiles/R4903591_157.nc,20250822162911,46.375,-150.882,P,846,AO,20250822223218
aoml/4903593/profiles/R4903593_066.nc,20250824185322,37.363,-160.436,P,846,AO,20250824223230
aoml/4903594/profiles/R4903594_066.nc,20250820081626,27.860,-171.859,P,846,AO,20250820100127
aoml/4903595/profiles/R4903595_066.nc,20250821034118,35.097,-170.897,P,846,AO,20250821050131
aoml/4903622/profiles/R4903622_141.nc,20250811091424,25.372,-90.493,A,846,AO,20250821190150
aoml/4903622/profiles/R4903622_142.nc,20250821170612,25.315,-90.382,A,846,AO,20250821190151
aoml/4903744/profiles/R4903744_068.nc,20250819151808,-42.567,20.573,I,869,AO,20250819190236
aoml/4903745/profiles/R4903745_072.nc,20250809102210,-34.325,78.878,I,846,AO,20250819223259
aoml/4903745/profiles/R4903745_073.nc,20250819164306,-34.361,78.820,I,846,AO,20250819223300
aoml/4903746/profiles/R4903746_062.nc,20250810053705,27.238,-118.704,P,846,AO,20250820170253
aoml/4903746/profiles/R4903746_063.nc,20250820120645,27.567,-119.160,P,846,AO,20250820170253
aoml/4903748/profiles/R4903748_066.nc,20250824185958,46.312,-170.901,P,846,AO,20250824223231
aoml/4903751/profiles/R4903751_050.nc,20250810132639,-37.082,86.309,I,846,AO,20250821000233
aoml/4903751/profiles/R4903751_051.nc,20250820210726,-37.509,86.548,I,846,AO,20250821000234
aoml/4903752/profiles/R4903752_048.nc,20250810003706,-54.335,-131.510,P,869,AO,20250820090153
aoml/4903752/profiles/R4903752_049.nc,20250820061744,-54.892,-128.527,P,869,AO,20250820090154
aoml/4903753/profiles/R4903753_046.nc,20250822142453,11.642,-101.309,P,846,AO,20250822170242
aoml/4903755/profiles/R4903755_048.nc,20250812125839,-59.736,-130.413,P,846,AO,20250822223220
aoml/4903755/profiles/R4903755_049.nc,20250822190521,-59.254,-129.695,P,846,AO,20250822223221
aoml/4903757/profiles/R4903757_047.nc,20250810230027,-61.134,-95.475,P,846,AO,20250821090201
aoml/4903757/profiles/R4903757_048.nc,20250821053250,-61.276,-95.469,P,846,AO,20250821090202
aoml/4903766/profiles/R4903766_054.nc,20250809061416,11.886,-73.846,A,853,AO,20250819050117
aoml/4903766/profiles/R4903766_055.nc,20250819033203,11.976,-73.931,A,853,AO,20250819050118
aoml/4903767/profiles/R4903767_054.nc,20250810115421,12.141,-73.866,A,853,AO,20250820090135
aoml/4903767/profiles/R4903767_055.nc,20250820072322,11.844,-74.530,A,853,AO,20250820090136
aoml/4903768/profiles/R4903768_054.nc,20250809135606,11.632,-78.808,A,853,AO,20250819110118
aoml/4903768/profiles/R4903768_055.nc,20250819093018,11.465,-78.624,A,853,AO,20250819110119
aoml/4903769/profiles/R4903769_047.nc,20250809111041,38.475,-132.297,P,853,AO,20250819090132
aoml/4903769/profiles/R4903769_048.nc,20250819063319,38.243,-131.716,P,853,AO,20250819090133
aoml/4903770/profiles/R4903770_047.nc,20250811050245,38.509,-136.587,P,853,AO,20250821020136
aoml/4903770/profiles/R4903770_048.nc,20250821001807,38.492,-136.543,P,853,AO,20250821020137
aoml/4903800/profiles/R4903800_034.nc,20250814032206,-28.364,10.934,A,854,AO,20250824110218
aoml/4903800/profiles/R4903800_035.nc,20250824094919,-28.548,10.842,A,854,AO,20250824110219
aoml/4903825/profiles/R4903825_033.nc,20250809185237,16.146,146.675,P,854,AO,20250820070220
aoml/4903825/profiles/R4903825_034.nc,20250820045149,16.671,146.178,P,854,AO,20250820070221
aoml/4903826/profiles/R4903826_034.nc,20250815015308,19.903,170.543,P,854,AO,20250825090421
aoml/4903826/profiles/R4903826_035.nc,20250825081233,19.707,170.322,P,854,AO,20250825090422
aoml/4903827/profiles/R4903827_033.nc,20250809152436,17.590,153.647,P,854,AO,20250819223304
aoml/4903827/profiles/R4903827_034.nc,20250819215633,17.513,153.971,P,854,AO,20250819223305
aoml/4903828/profiles/R4903828_000.nc,20250220192345,47.706,-126.447,P,886,AO,20250820020343
aoml/4903828/profiles/R4903828_001.nc,20250221011622,47.707,-126.447,P,886,AO,20250820020344
aoml/4903828/profiles/R4903828_002.nc,20250221070805,47.714,-126.462,P,886,AO,20250820020346
aoml/4903828/profiles/R4903828_003.nc,20250221130945,47.712,-126.488,P,886,AO,20250820020347
aoml/4903828/profiles/R4903828_005.nc,20250222010826,47.729,-126.512,P,886,AO,20250820020350
aoml/4903828/profiles/R4903828_006.nc,20250222070542,47.738,-126.523,P,886,AO,20250820020351
aoml/4903828/profiles/R4903828_007.nc,20250222125528,47.744,-126.519,P,886,AO,20250820020353
aoml/4903828/profiles/R4903828_008.nc,20250222185029,47.753,-126.543,P,886,AO,20250820020354
aoml/4903828/profiles/R4903828_009.nc,20250223010503,47.772,-126.543,P,886,AO,20250820020401
aoml/4903828/profiles/R4903828_010.nc,20250223065721,47.769,-126.556,P,886,AO,20250820020402
aoml/4903828/profiles/R4903828_011.nc,20250223124822,47.779,-126.572,P,886,AO,20250820020405
aoml/4903828/profiles/R4903828_012.nc,20250223183947,47.790,-126.578,P,886,AO,20250820020408
aoml/4903828/profiles/R4903828_013.nc,20250224003315,47.793,-126.598,P,886,AO,20250820020410
aoml/4903828/profiles/R4903828_014.nc,20250224063028,47.803,-126.614,P,886,AO,20250820020412
aoml/4903828/profiles/R4903828_015.nc,20250224122550,47.805,-126.616,P,886,AO,20250820020413
aoml/4903828/profiles/R4903828_016.nc,20250224181738,47.813,-126.648,P,886,AO,20250820020415
aoml/4903828/profiles/R4903828_017.nc,20250225001806,47.832,-126.664,P,886,AO,20250820020416
aoml/4903828/profiles/R4903828_018.nc,20250225062336,47.834,-126.680,P,886,AO,20250820023223
aoml/4903828/profiles/R4903828_019.nc,20250225123318,47.859,-126.716,P,886,AO,20250820023223
aoml/4903828/profiles/R4903828_020.nc,20250225182739,47.871,-126.740,P,886,AO,20250820023224
aoml/4903828/profiles/R4903828_021.nc,20250226002621,47.879,-126.754,P,886,AO,20250820023225
aoml/4903828/profiles/R4903828_022.nc,20250226061501,47.886,-126.765,P,886,AO,20250820023226
aoml/4903828/profiles/R4903828_023.nc,20250226120654,47.899,-126.791,P,886,AO,20250820023227
aoml/4903828/profiles/R4903828_024.nc,20250226181825,47.912,-126.809,P,886,AO,20250820023228
aoml/4903828/profiles/R4903828_025.nc,20250227001244,47.918,-126.834,P,886,AO,20250820023229
aoml/4903828/profiles/R4903828_026.nc,20250227060500,47.920,-126.851,P,886,AO,20250820023230
aoml/4903828/profiles/R4903828_027.nc,20250227120144,47.928,-126.871,P,886,AO,20250820023231
aoml/4903828/profiles/R4903828_028.nc,20250227174937,47.932,-126.889,P,886,AO,20250820023232
aoml/4903828/profiles/R4903828_029.nc,20250227233751,47.941,-126.914,P,886,AO,20250820023233
aoml/4903828/profiles/R4903828_030.nc,20250228052725,47.940,-126.931,P,886,AO,20250820023234
aoml/4903828/profiles/R4903828_031.nc,20250228111803,47.945,-126.961,P,886,AO,20250820023235
aoml/4903828/profiles/R4903828_032.nc,20250228170727,47.948,-126.983,P,886,AO,20250820023236
aoml/4903828/profiles/R4903828_033.nc,20250228225616,47.951,-127.009,P,886,AO,20250820023237
aoml/4903828/profiles/R4903828_034.nc,20250301090302,47.935,-127.037,P,886,AO,20250820023238
aoml/4903828/profiles/R4903828_035.nc,20250301190948,47.921,-127.060,P,886,AO,20250820023239
aoml/4903828/profiles/R4903828_036.nc,20250302051837,47.908,-127.102,P,886,AO,20250820023240
aoml/4903828/profiles/R4903828_037.nc,20250302152412,47.895,-127.154,P,886,AO,20250820023241
aoml/4903828/profiles/R4903828_038.nc,20250303013351,47.897,-127.195,P,886,AO,20250820023242
aoml/4903828/profiles/R4903828_039.nc,20250303114326,47.910,-127.241,P,886,AO,20250820023243
aoml/4903828/profiles/R4903828_040.nc,20250303220033,47.903,-127.268,P,886,AO,20250820023245
aoml/4903828/profiles/R4903828_041.nc,20250304080629,47.908,-127.280,P,886,AO,20250820023246
aoml/4903828/profiles/R4903828_042.nc,20250304181615,47.916,-127.297,P,886,AO,20250820023247
aoml/4903828/profiles/R4903828_043.nc,20250305042716,47.916,-127.299,P,886,AO,20250820023248
aoml/4903828/profiles/R4903828_044.nc,20250305143833,47.925,-127.296,P,886,AO,20250820023249
aoml/4903828/profiles/R4903828_045.nc,20250306010130,47.919,-127.300,P,886,AO,20250820023251
aoml/4903828/profiles/R4903828_046.nc,20250306110451,47.914,-127.306,P,886,AO,20250820023252
aoml/4903828/profiles/R4903828_047.nc,20250306210846,47.903,-127.309,P,886,AO,20250820023253
aoml/4903828/profiles/R4903828_048.nc,20250307071654,47.891,-127.316,P,886,AO,20250820023254
aoml/4903828/profiles/R4903828_049.nc,20250307194656,47.876,-127.326,P,886,AO,20250820023255
aoml/4903828/profiles/R4903828_050.nc,20250317102013,47.546,-127.511,P,886,AO,20250820023256
aoml/4903828/profiles/R4903828_051.nc,20250327004919,47.575,-127.167,P,886,AO,20250820023257
aoml/4903828/profiles/R4903828_052.nc,20250405152256,47.710,-127.068,P,886,AO,20250820023259
aoml/4903828/profiles/R4903828_053.nc,20250415060058,47.809,-127.287,P,886,AO,20250820023300
aoml/4903828/profiles/R4903828_054.nc,20250424203247,47.836,-127.566,P,886,AO,20250820023301
aoml/4903828/profiles/R4903828_055.nc,20250504110823,47.817,-127.785,P,886,AO,20250820023302
aoml/4903828/profiles/R4903828_056.nc,20250514013827,47.731,-127.960,P,886,AO,20250820023304
aoml/4903828/profiles/R4903828_057.nc,20250523182211,47.632,-128.045,P,886,AO,20250820023305
aoml/4903828/profiles/R4903828_058.nc,20250602110800,47.612,-127.948,P,886,AO,20250820023306
aoml/4903828/profiles/R4903828_059.nc,20250612034409,47.568,-127.912,P,886,AO,20250820023308
aoml/4903828/profiles/R4903828_060.nc,20250621203254,47.468,-127.893,P,886,AO,20250820023309
aoml/4903828/profiles/R4903828_061.nc,20250701171943,47.334,-127.764,P,886,AO,20250820023311
aoml/4903828/profiles/R4903828_062.nc,20250711135506,47.093,-127.611,P,886,AO,20250820023312
